,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
172,MARSHALL MEDICAL CENTER,Marshall Medical Center Annual Report and Plan for Community ...,https://www.marshallmedical.org/documents/FY22-Marshall-Medical-Center-Annual-Community-Benefit-Report-and-Plan-Final.pdf,"unusual behavior notice 
",Leadership: Meet MedStar Health Leaders | MedStar Health,https://www.medstarhealth.org/about/medstar-health-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Annual Report and Plan for Community Benefit Marshall Medical ...,https://www.marshallmedical.org/documents/Marshall-Medical-Center-FY21-Annual-Community-Benefit-Report-and-Plan-Final_5.27.22.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
173,GOOD SAMARITAN HOSPITAL,Our leadership team | Good Samaritan Hospital,https://goodsamsanjose.com/about/our-leadership-team.dot,"unusual behavior notice 
",Leadership | TriHealth,https://www.trihealth.com/about-trihealth/our-leadership,"none found 
",Leadership: Meet MedStar Health Leaders | MedStar Health,https://www.medstarhealth.org/about/medstar-health-leadership,"none found 
"
174,SIERRA VIEW MEDICAL CENTER,Senior Management | Porterville Hospital,https://www.sierra-view.com/about-us/leadership/executive-team/,"Melissa Mitchell, DHA, LCSW, CCM, CPHQ, Vice President of Quality and Regulatory Affairs 
",20% of California hospitals at risk of closure: 4 leaders react,https://www.beckershospitalreview.com/finance/20-of-california-hospitals-at-risk-of-closure-4-leaders-react.html,"unusual behavior notice 
",Leadership | Porterville Hospital,https://www.sierra-view.com/about-us/leadership/,"none found 
"
175,RONALD REAGAN U C L A MEDICAL CENTER,Hospital Leadership Team & Executives | UCLA Health,https://www.uclahealth.org/discover/about/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Paul Torrens Health Forum — UCLA Center for Healthcare ...,https://www.healthcaremanagement.ph.ucla.edu/forum,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Ronald Reagan UCLA Medical Center - Los Angeles,https://www.uclahealth.org/sites/default/files/documents/RRUCLA-2019-CHNA-implementation-strategy.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
176,REDLANDS COMMUNITY HOSPITAL,"Redlands Community Hospital | Hospital in Redlands, CA",https://www.redlandshospital.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Redlands Community Hospital - Last week, Redlands Community ...",https://m.facebook.com/RedlandsCommunityHospital/photos/a.128550824193/10159657706744194/?type=3&locale=ms_MY,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About | Redlands Community Hospital,https://www.redlandshospital.org/about/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
177,CONTRA COSTA REGIONAL MEDICAL CENTER,Leadership | Contra Costa Health,https://www.cchealth.org/about-contra-costa-health/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,LISTING OF DEPARTMENT OF PUBLIC HEALTH PRESS RELEASES,http://www.publichealth.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=3382,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Meet the Administration | Contra Costa Health,https://www.cchealth.org/about-contra-costa-health/leadership/meet-the-administration,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
178,PROVIDENCE HOLY CROSS MEDICAL CENTER,About Us | Holy Cross Medical Center | Providence,https://www.providence.org/locations/socal/holy-cross-medical-center/about-us,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Providence Holy Cross Medical Center among America's 50 Best ...,https://blog.providence.org/regional-blog-news/providence-holy-cross-medical-center-among-america-s-50-best-hospitals-for-the-fifth-straight-year,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Providence Holy Cross Medical Center | Providence,https://www.providence.org/locations/socal/holy-cross-medical-center,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
179,HI-DESERT MEDICAL CENTER,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Healthcare District Partners Collaboration for Community Health ...,https://www.desertcarenetwork.com/about/community-outreach/collaborating-with-our-healthcare-district-partners,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Contributed Content: Left Stranded: Millions in Healthcare Deserts ...,https://www.healthleadersmedia.com/innovation/contributed-content-left-stranded-millions-healthcare-deserts-battle-access-life-saving,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
180,MERCY MEDICAL CENTER REDDING,Mercy Medical Center Redding - Community Benefit 2021 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/Mercy-Redding-CBreport2021-Final.pdf,"none found 
",California regulators fine Mercy Redding in patient death ...,https://www.sacbee.com/news/local/health-and-medicine/article225950330.html,"unusual behavior notice 
",Executive Leadership | Northern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/bayarea/about-us/executive-leadership,"none found 
"
181,ALHAMBRA HOSPITAL MEDICAL CENTER,Alhambra Hospital Medical Center,https://www.alhambrahospital.com/,"unusual behavior notice 
",Northridge Hospital Medical Center | Dignity Health - Dignity Health,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",Administrator's Message,https://www.alhambrahospital.com/getpage.php?name=message,"none found 
"
182,STANFORD HEALTH CARE - VALLEYCARE,Community Health & Partnerships | Stanford Health Care,https://stanfordhealthcare.org/about-us/community-partnerships.html,"unusual behavior notice 
",Stanford Health Care – ValleyCare marks 60 years of community ...,https://med.stanford.edu/news/all-news/2021/10/legacy-of-care-in-the-tri-valley.html,"unusual behavior notice 
",Q&A: Measure F and Stanford Health Care | Stanford Report,https://news.stanford.edu/2018/09/28/qa-measure-f-stanford-health-care,"unusual behavior notice 
"
183,SETON MEDICAL CENTER,Department of Population Health | Dell Medical School,https://dellmed.utexas.edu/units/department-of-population-health,"unusual behavior notice 
",FY 2020 - 2022 Community Health Implementation Strategy,https://healthcare.ascension.org/-/media/healthcare/compliance-documents/texas/2018-is-ascension-seton-medical-center-austin.pdf,"none found 
",Graduate Students: Leaders in Health Care - Seton Hall University,https://www.shu.edu/academics/graduate-students-leaders-in-health-care.html,"none found 
"
184,PROVIDENCE SAINT JOHN'S HEALTH CENTER,Who We Are | Population Health | Providence,https://www.providence.org/about/initiatives/population-health/who-we-are,"unusual behavior notice 
","Nwando Anyaoku, M.D.",https://foundation.providence.org/national/about-us/board-and-leadership/nwando-anyaoku,"unusual behavior notice 
",About Providence Saint John's Health Center | Providence,https://www.providence.org/locations/socal/saint-johns-health-center/about,"none found 
"
185,SUTTER SANTA ROSA REGIONAL HOSPITAL,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Sutter Health - Wikipedia,https://en.wikipedia.org/wiki/Sutter_Health,"none found 
",Sutter Santa Rosa Regional Hospital | Sutter Health,https://www.sutterhealth.org/ssrrh,"none found 
"
186,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,RUHS Public Health | Riverside University Health System,https://www.ruhealth.org/ruhs-public-health,"none found 
",Riverside University Health System: Home,https://www.ruhealth.org/,"none found 
",Medical Center Leadership | Riverside University Health System,https://www.ruhealth.org/medical-center/about-ruhs-medical-center/medical-center-leadership,"none found 
"
187,MERCY HOSPITAL,Derek Novak is one of Becker's Hospital Review's population health ...,https://www.mercyone.org/about-us/news-events/derek-novak-is-one-of-beckers-hospital-reviews-population-health-leaders-to-know,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Mercy Health System Leadership,https://www.mercy.com/about-us/leadership/system,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Mercy Leadership Team | Mercy,https://www.mercy.net/about/leadership/,"none found 
"
188,HAZEL HAWKINS MEMORIAL HOSPITAL,Careers | Healthcare Services in Hollister,https://www.hazelhawkins.com/careers/,"none found 
",Nurses union and public question Hazel Hawkins leadership ...,https://benitolink.com/nurses-union-and-public-question-hazel-hawkins-leadership/,"unusual behavior notice 
",Who We Are | Healthcare Services in Hollister,https://www.hazelhawkins.com/foundation/who-we-are/,"none found 
"
189,BARSTOW COMMUNITY HOSPITAL,Barstow Community Hospital adds new CEO after corporate owner ...,https://www.vvdailypress.com/story/news/healthcare/2021/07/06/barstow-hospital-new-cost-cutting-ceo-private-owner-bankrupt/7788957002/,"none found 
",Barstow Community Hospital | LinkedIn,https://www.linkedin.com/company/bch,"none found 
",Weed Army Community Hospital Engages in Multiple Fall ...,https://weed-irwin.tricare.mil/News-Articles/Articles/Article/3594794/weed-army-community-hospital-engages-in-multiple-fall-community-events,"none found 
"
190,ST MARY MEDICAL CENTER,St. Mary's Medical Center - 2022 Community Health Needs ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/chna/2022-chna/st-marys-med-center-chna-2022.pdf,"none found 
",Our Leaders | Essentia Health,https://www.essentiahealth.org/about/our-leaders,"Cathy Cantor MD, Chief Population Health Officer 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
"
191,ADVENTIST HEALTH UKIAH VALLEY,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",COPE Health Solutions,https://copehealthsolutions.com/,"none found 
",Adventist Health Ukiah Valley Executives,https://www.adventisthealth.org/ukiah-valley/about-us/executives/,"none found 
"
192,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,Alta Bates Summit Medical Center | Alta Bates Campus | Sutter Health,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-alta-bates-campus,"unusual behavior notice 
",Caring for California's Most Vulnerable Communities | UCSF School ...,https://nursing.ucsf.edu/scienceofcaring/news/caring-californias-most-vulnerable-communities,"unusual behavior notice 
",Alta Bates Summit Medical Center | Sutter Health,https://www.sutterhealth.org/absmc,"none found 
"
193,EL CAMINO HOSPITAL,Hospital Leadership | About Us | El Camino Health,https://www.elcaminohealth.org/about-us/hospital-leadership,"unusual behavior notice 
",How El Camino Health is Boosting Productivity Through an ERP ...,https://www.healthleadersmedia.com/technology/how-el-camino-health-boosting-productivity-through-erp-ehr-marriage,"none found 
",2022 Community Health Needs Assessment,https://www.elcaminohealth.org/sites/default/files/2022-06/2022-community-health-needs-assessment-060922.pdf,"none found 
"
194,SUTTER ROSEVILLE MEDICAL CENTER,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Sutter Health - Wikipedia,https://en.wikipedia.org/wiki/Sutter_Health,"none found 
",Sutter Health Markets | Sutter Health,https://www.sutterhealth.org/about/markets,"unusual behavior notice 
"
195,SUTTER TRACY COMMUNITY HOSPITAL,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Sutter Health - Wikipedia,https://en.wikipedia.org/wiki/Sutter_Health,"none found 
",Sutter Health Markets | Sutter Health,https://www.sutterhealth.org/about/markets,"unusual behavior notice 
"
196,KERN MEDICAL CENTER,Careers | Kern Medical,https://www.kernmedical.com/careers/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Education and Training - Robert D. and Patricia E. Kern Center for ...,https://www.mayo.edu/research/centers-programs/robert-d-patricia-e-kern-center-science-health-care-delivery/education-training,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Kern Medical EMRAP - Kern Medical,https://www.kernmedical.com/academics/residency-fellowship-programs/emergency-medicine-residency-program/emrap/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
197,HIGHLAND HOSPITAL,UW School of Medicine and Public Health - School of Medicine and ...,https://www.med.wisc.edu/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Us - Highland Hospital - University of Rochester Medical Center,https://www.urmc.rochester.edu/highland/about-us.aspx,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"ROCHESTER, SYRACUSE HEALTH SYSTEMS FORM VENTURE ...",https://www.sjhsyr.org/newsroom/press-releases/rochester-syracuse-health-systems-form-venture-focus-population-health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
198,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,Executive Team Bios - San Diego - Scripps Health,https://www.scripps.org/about-us/executive-team,"unusual behavior notice 
",Student & Volunteer Opportunities | Scripps Health Careers,https://careers.scripps.org/students/,"none found 
",Scripps Health Implementation Strategy Fiscal Year 2023 - 2025,https://www.scripps.org/sparkle-assets/documents/scripps-health-implementation-strategy-2023-2025.pdf,"none found 
"
199,LOMA LINDA UNIVERSITY MEDICAL CENTER,School of Public Health | Loma Linda University,https://publichealth.llu.edu/,"none found 
",School of Pharmacy | Loma Linda University,https://pharmacy.llu.edu/,"none found 
","Master of Healthcare Administration, MHA | School of Public Health",https://publichealth.llu.edu/academics/master-healthcare-administration-mha,"none found 
"
