,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
178,OJAI VALLEY COMMUNITY HOSPITAL,"Executive Team | Healthcare Services in Ventura County, CA",https://www.mycmh.org/about-us/executive-team/,"none found 
",Ventura County Community Health Needs Assessment Collaborative,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/central-coast/vcchnac-chis-2019.pdf,"unusual behavior notice 
","Healthcare Services in Ventura County, CA | Community Memorial ...",https://www.mycmh.org/,"unusual behavior notice 
"
179,BEAR VALLEY COMMUNITY HOSPITAL,Bear Valley Community Healthcare District,https://bvchd.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,5 Year P R I Me Project Plan For Bear Valley Community Health ...,https://www.dhcs.ca.gov/provgovpart/Documents/PRIME/Approved_5-Year_PRIME_Project_Plans/PRIMEPlan_BVCHD.pdf,"none found 
",The Auxiliary - Bear Valley Community Healthcare District,https://bvchd.com/about-us/the-auxiliary/,"unusual behavior notice 
"
180,NORTH COLORADO MEDICAL CENTER,"Banner North Colorado Medical Center in Greeley, CO | Banner ...",https://www.bannerhealth.com/locations/greeley/north-colorado-medical-center,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Colorado School of Public Health,https://coloradosph.cuanschutz.edu/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Leadership | Department of Public Health & Environment,https://cdphe.colorado.gov/about-cdphe/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
181,LONGMONT UNITED HOSPITAL,Longmont United Hospital | Longmont | CommonSpirit Health,https://www.mountain.commonspirit.org/location/longmont-united-hospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Column: Longmont United in negotiations with Anthem - The ...,https://www.longmontleader.com/columns/column-longmont-united-in-negotiations-with-anthem-8646425,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Debra Mohesky named Chief Executive Officer of CommonSpirit ...,https://www.mountain.commonspirit.org/news/debra-mohesky-named-chief-executive-officer-commonspirit-longmont-united-hospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
182,PLATTE VALLEY MEDICAL CENTER,The Value Journey,https://www.hfma.org/wp-content/uploads/2022/10/Common20Issues20for20all20Healthcare20Organizations.pdf,"none found 
",Platte Valley Hospital | LinkedIn,https://www.linkedin.com/company/platte-valley-hospital,"none found 
","About Kearney Regional Medical Center | Kearney, NE | Bryan Health",https://www.bryanhealth.com/locations/hospitals/krmc/about-us/,"unusual behavior notice 
"
183,MONTROSE MEMORIAL HOSPITAL,Leadership - Meet Our Montrose Admin | Montrose Regional Health,https://montrosehealth.com/about-montrose-regional-health/leadership/,"unusual behavior notice 
",Memorial Regional Hospital: A Leader in Care Coordination and ...,https://monumenthealth.net/memorial-regional-hospital-a-leader-in-care-coordination-and-population-health-management/,"unusual behavior notice 
",Facilities - Healthcare Facility in Montrose | Montrose Regional Health,https://montrosehealth.com/about-montrose-regional-health/facilities/,"none found 
"
184,SAN LUIS VALLEY HEALTH,Management | San Luis Valley Health,https://www.sanluisvalleyhealth.org/about-us/management/,"none found 
",Rural Project Summary: San Luis Valley Public Health Partnership ...,https://www.ruralhealthinfo.org/project-examples/1032,"unusual behavior notice 
",New EMR to Improve Services at SLV Health,https://www.sanluisvalleyhealth.org/news/2020/august/new-emr-to-improve-services-at-slv-health/,"none found 
"
185,LUTHERAN MEDICAL CENTER,Advocate Health Names Executive Leadership Team,https://atriumhealth.org/about-us/newsroom/news/2022/12/advocate-health-names-executive-leadership-team,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,UW School of Medicine and Public Health - School of Medicine and ...,https://www.med.wisc.edu/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Froedtert ThedaCare Health, Inc., Executive Leadership",https://www.froedtert.com/about/executive-leadership,"Imran Andrabi MD FAAFM, President and CEO
Ian Schwartz MD, Chief Clinical Officer 
"
186,POUDRE VALLEY HOSPITAL,UCHealth Leadership and Board of Directors,https://www.uchealth.org/about/leadership/,"none found 
",Team - Northern Colorado Hospitalists,https://www.northerncoloradohospitalists.com/team/,"Alan Hathcock, MD, MPH, FHM, FACP, Chief Executive Officer and Medical Director
Anupama Gandhe, MD, MPH, Chief Human Resource Officer
Marshall Davis, MD, Medical Center of the Rockies Medical Director 
","UCHealth Poudre Valley Hospital | Fort Collins, CO",https://www.uchealth.org/locations/uchealth-poudre-valley-hospital/,"unusual behavior notice 
"
187,DENVER HEALTH MEDICAL CENTER,About Us | Denver Health Hospital and Clinics | Denver Health,https://www.denverhealth.org/about-denver-health,"none found 
",Leadership | Department of Public Health & Environment,https://cdphe.colorado.gov/about-cdphe/leadership,"none found 
",Denver Health Leadership Team | Denver Health,https://www.denverhealth.org/about-denver-health/leadership,"Romana Hasnain-Wynia, PhD, oversees Denver Health’s academic mission in research, education, and public health through the Office of Academic Affairs and Public Health to further Denver Health’s role as a Learning Health System to advance equity. 
Dr. Bob Belknap is the Executive Director for PHIDH. 
"
188,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,St. Mary-Corwin Hospital | Pueblo | CommonSpirit Health,https://www.mountain.commonspirit.org/location/st-mary-corwin-hospital,"none found 
",Community With High Medical Debt Questions Its Hospitals' Charity ...,https://www.cpr.org/2023/08/17/pueblo-nonprofit-hospitals-charity-spending-medical-debt/,"unusual behavior notice 
","Health Care Improvement in Pueblo, Colorado: Building on ...",https://www.commonwealthfund.org/publications/case-study/2017/sep/health-care-improvement-pueblo-colorado-building-common-ground,"unusual behavior notice 
"
189,MERCY REGIONAL MEDICAL CENTER,Mercy Health System Leadership,https://www.mercy.com/about-us/leadership/system,"Wael Haidar, MD, Chief Clinical Officer 
","Froedtert ThedaCare Health, Inc., Executive Leadership",https://www.froedtert.com/about/executive-leadership,"Imran Andrabi MD FAAFM, President and CEO
Ian Schwartz MD, Chief Clinical Officer 
",Mercy Leadership Team | Mercy,https://www.mercy.net/about/leadership/,"none found 
"
190,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,Presbyterian Healthcare Services Board of Directors | Presbyterian ...,https://www.phs.org/community/legacy-of-caring/leadership/phs-board-of-directors,"none found 
",College of Nursing - Chicago Nursing School | Rush University,https://www.rushu.rush.edu/college-nursing,"Transformative Leadership: Population Health DNP, Transformative Leadership: Systems DNP 
",Our Leadership | Duly Health and Care,https://www.dulyhealthandcare.com/our-leadership,"Dana Rye, Chief Value Based Care Officer 
"
191,CENTURA HEALTH-ST ANTHONY HOSPITAL,St. Anthony Hospital | Lakewood | CommonSpirit Health,https://www.mountain.commonspirit.org/location/st-anthony-hospital,"unusual behavior notice 
",Avery Clifford - Centura Health- St. Anthony Hospital | LinkedIn,https://www.linkedin.com/in/averyclifford,"none found 
",Meet the Mountain Region Leadership Team | CommonSpirit,https://www.mountain.commonspirit.org/about-commonspirit/leadership,"none found 
"
192,"PARKVIEW MEDICAL CENTER, INC",Parkview Health Executive Leadership,http://www.parkview.com/about-us/parkview-leadership/parkview-executive-leadership,"unusual behavior notice 
",Senior Management Group - Parkview Medical Center - Pueblo ...,https://www.parkviewmc.com/about/senior-management-group/,"none found 
",Careers | Parkview Health,http://www.parkview.com/careers,"unusual behavior notice 
"
193,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,Student Leaders in Public Health – Rocky Mountain Public Health ...,https://www.rmphtc.org/student-leaders-in-public-health/,"unusual behavior notice 
",Industry Outlook NOW: A Free Online Summit Covering What's Next ...,https://interactive.healthleadersmedia.com/Industry-Outlook-NOW-Jan-2022?partnerref=HLSite&utm_source=HL&utm_medium=emaill&utm_campaign=HLSite,"Peter Schoch, MD, SVP Population Health 
",Northwestern Memorial HealthCare Corporate Leadership ...,https://www.nm.org/about-us/leadership,"none found 
"
194,ST MARYS MEDICAL CENTER,St. Mary's Medical Center - 2022 Community Health Needs ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/chna/2022-chna/st-marys-med-center-chna-2022.pdf,"none found 
",Our Leaders | Essentia Health,https://www.essentiahealth.org/about/our-leaders,"Cathy Cantor, Chief Population Health Officer 
",Executive Leadership - Hennepin Healthcare,https://www.hennepinhealthcare.org/about-us/executive-leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
195,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,Denver Health Leadership Team | Denver Health,https://www.denverhealth.org/about-denver-health/leadership,"Romana Hasnain-Wynia, PhD, oversees Denver Health’s academic mission in research, education, and public health through the Office of Academic Affairs and Public Health to further Denver Health’s role as a Learning Health System to advance equity. 
Dr. Bob Belknap is the Executive Director for PHIDH. 
",Leadership | Department of Public Health & Environment,https://cdphe.colorado.gov/about-cdphe/leadership,"none found 
",About Us | Denver Health Hospital and Clinics | Denver Health,https://www.denverhealth.org/about-denver-health,"none found 
"
196,FOOTHILLS HOSPITAL,Our Leadership | BCH,https://www.bch.org/about-us/our-leadership/,"Grant Besser, Vice President of Community Health & Engagement and President, BCH Foundation 
",Foothills: Clerkship Curriculum,https://medschool.cuanschutz.edu/education/current-students/curriculum/trek-curriculum/foothills-clerkship-phase,"Kate Adkins, Public & Population Health 
Ben Leon, Public & Population Health 
Roberto Silva, Rural Public and Population Health 
Henry Colangelo, Community Health Advocacy 
",Foothills Medical Centre | Alberta Health Services,https://www.albertahealthservices.ca/fmc/fmc.aspx,"none found 
"
197,SAINT JOSEPH HOSPITAL,"Leadership | St. Joseph's Health Syracuse, New York (NY) Hospitals",https://www.sjhsyr.org/about-us/leadership,"Kristen M Mucitelli, VP Population Health Management 
",Improving Population Health | CommonSpirit Health,https://www.commonspirit.org/physician-enterprise/improving-population-health,"unusual behavior notice 
",Leadership at Loyola Medicine | Loyola Medicine,https://www.loyolamedicine.org/about-us/leadership/,"Keith Veselik, MD, Regional Vice President, Population Health 
"
198,MCKEE MEDICAL CENTER,Population and Family Health | Columbia University Mailman School ...,https://www.publichealth.columbia.edu/academics/departments/population-family-health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,McKee Medical Center - Banner Health 2022 CHNA,https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2022/colorado/mckee-medical-center-loveland.ashx,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Our Leadership | Arrowhead Regional Medical Center,https://www.arrowheadregional.org/about-us/our-leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
199,CENTURA HEALTH-PENROSE-ST FRANCIS HEALTH SERVICES,Penrose Hospital | Colorado Springs | CommonSpirit Health,https://www.mountain.commonspirit.org/location/penrose-hospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Renown Leadership | Renown Health,https://www.renown.org/About/Leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,St. Francis Hospital | Colorado Springs | CommonSpirit Health,https://www.mountain.commonspirit.org/location/st-francis-hospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
